date,open,high,low,close
2026-03-25,3.0483,3.06,2.9127,3.0124
2026-03-26,3.0081,3.1588,3.0081,3.1302
2026-03-27,3.1032,3.2862,3.0649,3.2501
2026-03-30,3.316,3.3996,3.2697,3.3515
2026-03-31,3.399,3.399,3.2663,3.3123
2026-04-01,3.1877,3.2595,3.0615,3.0914
2026-04-02,3.0848,3.3167,3.0372,3.288
2026-04-06,3.306,3.3456,3.2092,3.3082
2026-04-07,3.2962,3.3655,3.2064,3.3052
2026-04-08,3.2001,3.2248,2.8871,3.0059
2026-04-09,3.028,3.1151,2.9677,3.0007
2026-04-10,3.0139,3.072,2.9849,3.0373
2026-04-13,3.11,3.2084,3.0706,3.116
2026-04-14,3.0939,3.1156,3.01,3.0395
2026-04-15,3.0387,3.1,2.9952,3.0692
2026-04-16,3.0627,3.1655,3.044,3.1637
2026-04-17,3.16,3.173,2.89,3.0048
2026-04-20,3.1414,3.1644,3.0683,3.1168
2026-04-21,3.078,3.2456,3.0771,3.2098
2026-04-22,3.2198,3.3704,3.1574,3.3579
2026-04-23,3.3364,3.499,3.3195,3.4621
2026-04-24,3.47,3.4939,3.3922,3.4626
2026-04-27,3.4992,3.5364,3.4504,3.491
2026-04-28,3.4913,3.579,3.4586,3.5604
2026-04-29,3.5747,3.7684,3.5525,3.7411
2026-04-30,3.7535,3.8232,3.6846,3.7715
2026-05-01,3.6311,3.6768,3.5355,3.5952
2026-05-04,3.569,3.764,3.54,3.7382
2026-05-05,3.7138,3.7292,3.599,3.6206
2026-05-06,3.643,3.6467,3.2869,3.4593
2026-05-07,3.4434,3.527,3.3352,3.456
2026-05-08,3.527,3.5413,3.4184,3.5267
2026-05-11,3.5751,3.6506,3.5559,3.5998
2026-05-12,3.5926,3.7158,3.5926,3.6977
2026-05-13,3.6996,3.7026,3.6,3.6187
2026-05-14,3.6062,3.6406,3.5247,3.6057
2026-05-15,3.6312,3.7151,3.6149,3.7019
2026-05-18,3.706,3.7777,3.6619,3.7607
2026-05-19,3.7143,3.7227,3.64,3.6962
2026-05-20,3.6804,3.6808,3.4622,3.4874
2026-05-21,3.5099,3.5597,3.359,3.3796
2026-05-22,3.4374,3.4874,3.3886,3.4539
2026-05-26,3.39,3.39,3.2061,3.2205
2026-05-27,3.2125,3.222,3.0539,3.1337
2026-05-28,3.1524,3.2205,3.0849,3.1852
2026-05-29,3.1777,3.193,3.07,3.1267
2026-06-01,3.0547,3.1716,3.0487,3.0847
2026-06-02,3.0826,3.1546,3.0461,3.1443
2026-06-03,3.1239,3.1983,3.1206,3.1316
2026-06-04,3.1415,3.1415,2.9971,3.0383
2026-06-05,3.04,3.0802,3.0152,3.0459
2026-06-08,3.0822,3.1714,3.0527,3.0706
2026-06-09,3.0639,3.0768,2.9676,3.0211
2026-06-10,3.0448,3.1411,3.0054,3.1099
2026-06-11,3.1425,3.1835,3.0443,3.1014
2026-06-12,3.0546,3.0901,2.9619,3.0498
2026-06-15,3.0134,3.0134,2.9149,2.9472
2026-06-16,2.9564,2.9686,2.8418,2.8805
2026-06-17,2.894,2.9581,2.86,2.9096
2026-06-18,2.9098,3.011,2.8568,2.9949
2026-06-19,2.8949,2.9093,2.88,2.9083
2026-06-22,3.0377,3.0424,2.9484,2.987
2026-06-23,3.0119,3.0119,2.9025,2.959
2026-06-24,2.9487,2.9487,2.8517,2.8818
2026-06-25,2.8688,3.0393,2.849,3.0273
2026-06-26,3.0078,3.0104,2.9212,2.9571
2026-06-28,2.8582,2.8606,2.8381,2.8439
2026-06-29,2.9798,3.0682,2.9659,3.0614
2026-06-30,3.036,3.0649,2.9743,3.0144
2026-07-01,2.9091,2.9621,2.901,2.9452
2026-07-02,2.9319,2.9413,2.8549,2.9173
2026-07-03,2.919,2.9274,2.9159,2.9274
2026-07-05,2.759,2.7786,2.7377,2.7623
2026-07-06,2.945,3.0222,2.9233,3.0033
2026-07-07,3.002,3.0266,2.9352,2.9539
2026-07-08,3.0175,3.1551,2.9409,3.1034
2026-07-09,3.1233,3.1622,3.012,3.0387
2026-07-10,3.0368,3.0368,2.9449,2.9846
